event_id,step,time_minutes,mae_m,rmse_m,actual_max_depth_m,pred_max_depth_m,actual_mean_depth_m,pred_mean_depth_m,actual_flooded_area_5cm_km2,pred_flooded_area_5cm_km2,actual_flooded_area_10cm_km2,pred_flooded_area_10cm_km2
storm_016,17,90.0,0.022679604589939117,0.039168164134025574,0.9188917279243469,0.7612126469612122,0.02162284031510353,0.02906985580921173,9.68017578125,15.4541015625,5.33447265625,4.608154296875
storm_016,18,95.0,0.023868892341852188,0.04203936085104942,0.9217395782470703,0.7873391509056091,0.02277185767889023,0.029836878180503845,10.02197265625,16.729736328125,5.877685546875,5.230712890625
storm_016,19,100.0,0.025201143696904182,0.04493200033903122,0.9291596412658691,0.8114041686058044,0.023905910551548004,0.03094259276986122,10.36376953125,18.035888671875,6.243896484375,5.938720703125
storm_016,20,105.0,0.028011690825223923,0.049048326909542084,0.9381769299507141,0.8647926449775696,0.025043640285730362,0.03509359434247017,10.675048828125,21.612548828125,6.646728515625,7.32421875
storm_016,21,110.0,0.03097469173371792,0.05359671637415886,0.9439414143562317,0.9210196137428284,0.026254110038280487,0.03909502923488617,11.041259765625,24.658203125,6.964111328125,9.04541015625
storm_016,22,115.0,0.031073004007339478,0.05509026348590851,0.9505355358123779,0.9386923313140869,0.027440978214144707,0.03815411031246185,11.285400390625,24.06005859375,7.464599609375,8.905029296875
storm_016,23,120.0,0.034606508910655975,0.05948072299361229,0.9553793668746948,1.0181492567062378,0.02860078774392605,0.04368271306157112,11.602783203125,27.5390625,7.733154296875,10.9619140625
storm_007,0,5.0,0.0044315280392766,0.016763128340244293,0.8807596564292908,0.34495043754577637,0.001181554514914751,0.003960561938583851,0.091552734375,0.13427734375,0.091552734375,0.067138671875
storm_007,1,10.0,0.005578852258622646,0.01361472625285387,0.8311929702758789,0.45258235931396484,0.006050398573279381,0.003996443934738636,0.091552734375,0.299072265625,0.091552734375,0.1220703125
storm_007,2,15.0,0.009312781505286694,0.014951406978070736,0.8827260136604309,0.6506609320640564,0.012924562208354473,0.009378702379763126,0.10986328125,1.52587890625,0.091552734375,0.28076171875
storm_007,3,20.0,0.011883613653481007,0.017849361523985863,0.8785364031791687,0.7213642597198486,0.020206138491630554,0.013876654207706451,4.72412109375,2.9541015625,0.3173828125,0.482177734375
storm_007,4,25.0,0.015294247306883335,0.025274056941270828,0.9104045629501343,0.82940274477005,0.02706269919872284,0.01996782422065735,11.199951171875,5.48095703125,3.399658203125,1.055908203125
storm_007,5,30.0,0.020194485783576965,0.03598228096961975,0.9311636686325073,0.9995511174201965,0.03311552479863167,0.027784055098891258,15.142822265625,11.370849609375,6.77490234375,2.64892578125
storm_007,6,35.0,0.026145845651626587,0.04740982502698898,0.9628437757492065,1.1104457378387451,0.038245126605033875,0.03611494228243828,17.27294921875,17.864990234375,8.990478515625,5.206298828125
storm_007,7,40.0,0.032543253153562546,0.05850480869412422,0.9935619831085205,1.1882044076919556,0.042471546679735184,0.0437815859913826,18.10302734375,23.73046875,10.205078125,8.233642578125
storm_007,8,45.0,0.0392826683819294,0.06927203387022018,1.058931589126587,1.2783111333847046,0.04588291049003601,0.05236365273594856,18.4326171875,29.84619140625,11.21826171875,12.07275390625
storm_007,9,50.0,0.04523478075861931,0.07913720607757568,1.2598720788955688,1.333297848701477,0.04859309643507004,0.06000233441591263,18.5546875,33.89892578125,11.932373046875,15.667724609375
storm_007,10,55.0,0.04891349747776985,0.08661356568336487,1.3643532991409302,1.356743574142456,0.05071985721588135,0.06387438625097275,18.438720703125,35.174560546875,12.347412109375,17.547607421875
storm_007,11,60.0,0.05233772099018097,0.09361235797405243,1.4588544368743896,1.47232186794281,0.05237199366092682,0.06767737865447998,18.20068359375,36.163330078125,12.774658203125,19.085693359375
storm_007,12,65.0,0.05549174174666405,0.09997815638780594,1.5409866571426392,1.580878734588623,0.05364462733268738,0.0713951587677002,17.999267578125,36.895751953125,13.12255859375,20.37353515625
storm_007,13,70.0,0.056345388293266296,0.10332634299993515,1.611521601676941,1.6448404788970947,0.05461827665567398,0.07120397686958313,17.657470703125,36.14501953125,13.262939453125,20.00732421875
storm_007,14,75.0,0.056977324187755585,0.10614773631095886,1.6714093685150146,1.6983667612075806,0.05535898357629776,0.07080359756946564,17.352294921875,35.3515625,13.360595703125,19.781494140625
storm_007,15,80.0,0.05918244272470474,0.11048510670661926,1.7217154502868652,1.776145339012146,0.05594154819846153,0.07374744862318039,17.1630859375,36.02294921875,13.385009765625,20.623779296875
storm_007,16,85.0,0.060721419751644135,0.11402567476034164,1.7644888162612915,1.8402613401412964,0.0565241314470768,0.07571035623550415,16.888427734375,36.26708984375,13.507080078125,21.17919921875
storm_007,17,90.0,0.06166715919971466,0.11681930720806122,1.8012832403182983,1.8835868835449219,0.05710672214627266,0.07675071060657501,16.80908203125,36.16943359375,13.568115234375,21.624755859375
storm_007,18,95.0,0.06311935186386108,0.12010015547275543,1.8329726457595825,1.921029806137085,0.05768928676843643,0.07866442203521729,16.680908203125,36.19384765625,13.629150390625,22.283935546875
storm_007,19,100.0,0.0646350309252739,0.12287731468677521,1.860003113746643,1.9443625211715698,0.05827190354466438,0.08071384578943253,16.58935546875,36.468505859375,13.690185546875,23.05908203125
storm_007,20,105.0,0.06685938686132431,0.125765860080719,1.879895567893982,1.9601596593856812,0.05885452777147293,0.08394937962293625,16.552734375,37.36572265625,13.763427734375,24.12109375
storm_007,21,110.0,0.06734995543956757,0.1263967752456665,1.8938450813293457,1.953033208847046,0.05943711847066879,0.08434361964464188,16.51611328125,37.41455078125,13.812255859375,24.395751953125
storm_007,22,115.0,0.06045122444629669,0.11890790611505508,1.9061625003814697,1.844928503036499,0.06001970171928406,0.07134810090065002,16.522216796875,33.319091796875,13.848876953125,20.794677734375
storm_007,23,120.0,0.06143093854188919,0.11941506713628769,1.9456852674484253,1.8216238021850586,0.06060232222080231,0.07268539071083069,16.497802734375,34.47265625,13.90380859375,21.27685546875
storm_024,0,5.0,0.005951186176389456,0.018895430490374565,0.8806700110435486,0.24836552143096924,0.0010225053410977125,0.005761996377259493,0.091552734375,0.37841796875,0.091552734375,0.09765625
storm_024,1,10.0,0.009372496977448463,0.02091822773218155,0.8264124989509583,0.5464111566543579,0.0018798623932525516,0.01007383968681097,0.091552734375,2.63671875,0.091552734375,0.5615234375
storm_024,2,15.0,0.011244159191846848,0.024908479303121567,0.8686199188232422,0.6842777729034424,0.0037897834554314613,0.012865296564996243,0.091552734375,4.23583984375,0.091552734375,1.141357421875
storm_024,3,20.0,0.010300524532794952,0.022203883156180382,0.8471207022666931,0.661537766456604,0.007317560259252787,0.0140968794003129,0.091552734375,3.948974609375,0.091552734375,0.982666015625
storm_024,4,25.0,0.011792484670877457,0.02382553182542324,0.8693076372146606,0.6732446551322937,0.012715829536318779,0.020759154111146927,0.164794921875,6.103515625,0.091552734375,1.458740234375
storm_024,5,30.0,0.016934501007199287,0.029724538326263428,0.8691343665122986,0.7763500213623047,0.019553175196051598,0.031037576496601105,4.754638671875,13.140869140625,0.372314453125,2.734375
storm_024,6,35.0,0.023257920518517494,0.03548923507332802,0.8986383080482483,0.8464697003364563,0.02672167867422104,0.04157077893614769,10.90087890625,21.88720703125,3.33251953125,4.638671875
storm_024,7,40.0,0.030466174706816673,0.04419403895735741,0.9467913508415222,0.9239906668663025,0.032944511622190475,0.050282467156648636,14.94140625,30.450439453125,6.646728515625,6.884765625
storm_024,8,45.0,0.036046817898750305,0.054262422025203705,0.9677572846412659,1.018625259399414,0.03742372244596481,0.054955579340457916,16.888427734375,33.1787109375,8.87451171875,9.820556640625
storm_024,9,50.0,0.03944302350282669,0.06300332397222519,0.991310715675354,1.0789800882339478,0.04012243449687958,0.05589071661233902,17.193603515625,32.470703125,9.80224609375,11.73095703125
storm_024,10,55.0,0.04146670550107956,0.06964564323425293,1.00264310836792,1.1110508441925049,0.04157004505395889,0.05519125610589981,16.864013671875,31.84814453125,10.4736328125,12.823486328125
storm_024,11,60.0,0.04225154221057892,0.07436531037092209,1.1673344373703003,1.1388756036758423,0.04250387102365494,0.05347219482064247,16.424560546875,30.7373046875,10.858154296875,13.41552734375
storm_024,12,65.0,0.04129309579730034,0.07684769481420517,1.2757887840270996,1.1449108123779297,0.043668679893016815,0.049133382737636566,16.14990234375,28.125,11.187744140625,12.579345703125
storm_024,13,70.0,0.03996516019105911,0.07940660417079926,1.3426768779754639,1.1364554166793823,0.045787930488586426,0.04428219050168991,16.204833984375,24.79248046875,11.5234375,10.955810546875
storm_024,14,75.0,0.040794286876916885,0.08346505463123322,1.4153833389282227,1.1759681701660156,0.049516815692186356,0.04494566097855568,16.71142578125,24.62158203125,12.091064453125,10.9619140625
storm_024,15,80.0,0.04425697401165962,0.08860237151384354,1.4993420839309692,1.2709194421768188,0.055231258273124695,0.05223716422915459,18.011474609375,28.43017578125,12.933349609375,13.26904296875
storm_024,16,85.0,0.050000619143247604,0.0955410897731781,1.6047545671463013,1.3563190698623657,0.06274008750915527,0.06333857029676437,20.22705078125,34.86328125,13.8427734375,16.632080078125
storm_024,17,90.0,0.05810569226741791,0.10441393405199051,1.7369747161865234,1.4466217756271362,0.07118164002895355,0.07778225839138031,23.27880859375,44.677734375,15.203857421875,21.148681640625
storm_024,18,95.0,0.06665261089801788,0.11488509923219681,1.8902795314788818,1.5900678634643555,0.07929983735084534,0.09247596561908722,25.726318359375,52.55126953125,16.461181640625,26.483154296875
storm_024,19,100.0,0.07366657257080078,0.12585246562957764,2.0193874835968018,1.7427339553833008,0.08597780019044876,0.10422495752573013,27.08740234375,54.071044921875,17.5537109375,30.047607421875
storm_024,20,105.0,0.0808820128440857,0.1371622234582901,2.1302645206451416,1.8562184572219849,0.09067688882350922,0.11601374298334122,27.25830078125,53.99169921875,18.26171875,33.3984375
storm_024,21,110.0,0.08649729937314987,0.14636436104774475,2.374509572982788,1.8927172422409058,0.0935046523809433,0.12311460077762604,26.531982421875,53.594970703125,18.572998046875,35.400390625
storm_024,22,115.0,0.08441665023565292,0.14809732139110565,2.5824177265167236,1.8230136632919312,0.09496045112609863,0.1127607449889183,25.5126953125,50.3662109375,18.56689453125,33.172607421875
storm_024,23,120.0,0.08996877074241638,0.15404827892780304,2.7399914264678955,1.8142508268356323,0.09560179710388184,0.11989372968673706,24.688720703125,53.22265625,18.5791015625,35.552978515625
storm_028,0,5.0,0.0024363375268876553,0.015505808405578136,0.8810955882072449,0.4298718571662903,0.001774712698534131,0.001302432850934565,0.091552734375,0.42724609375,0.091552734375,0.140380859375
storm_028,1,10.0,0.009672034531831741,0.021039988845586777,0.8384416699409485,0.7100634574890137,0.010782982222735882,0.013342604972422123,0.091552734375,2.252197265625,0.091552734375,0.457763671875
storm_028,2,15.0,0.014277653768658638,0.02367037534713745,0.9041718244552612,0.7622427344322205,0.024069592356681824,0.026109665632247925,5.6396484375,10.205078125,0.286865234375,1.06201171875
storm_028,3,20.0,0.02198106423020363,0.03478945046663284,0.9262331128120422,0.6913948655128479,0.03876996785402298,0.0345737487077713,20.03173828125,17.724609375,6.5673828125,1.513671875
storm_028,4,25.0,0.03290540724992752,0.05849863961338997,1.0027272701263428,0.8517260551452637,0.053227294236421585,0.04262101650238037,27.6611328125,25.726318359375,11.9384765625,3.25927734375
storm_028,5,30.0,0.04378465935587883,0.08143364638090134,1.1440696716308594,1.2205287218093872,0.06655722856521606,0.053694650530815125,30.72509765625,35.009765625,15.667724609375,8.502197265625
storm_028,6,35.0,0.05405072122812271,0.10092546045780182,1.529157280921936,1.504953145980835,0.07835597544908524,0.06642033904790878,32.09228515625,41.412353515625,18.0419921875,14.3798828125
storm_028,7,40.0,0.06264539062976837,0.11788327246904373,1.845620036125183,1.672873616218567,0.08850935101509094,0.0760783851146698,32.55615234375,44.90966796875,19.56787109375,18.548583984375
storm_028,8,45.0,0.07003085315227509,0.13081106543540955,2.080095052719116,1.8418844938278198,0.09706830978393555,0.08779294043779373,32.452392578125,47.88818359375,20.501708984375,23.0712890625
storm_028,9,50.0,0.0761488676071167,0.1411087065935135,2.249556541442871,1.9812711477279663,0.10417032241821289,0.09840095043182373,31.915283203125,49.658203125,21.148681640625,26.25732421875
storm_028,10,55.0,0.08048643171787262,0.1505412608385086,2.6260898113250732,2.0667595863342285,0.10999136418104172,0.10309283435344696,31.451416015625,49.365234375,21.527099609375,27.532958984375
storm_028,11,60.0,0.0841904953122139,0.15786834061145782,2.9141993522644043,2.1665194034576416,0.11471378058195114,0.10949133336544037,30.877685546875,49.0966796875,21.826171875,29.046630859375
storm_028,12,65.0,0.08775752037763596,0.16368848085403442,3.116513252258301,2.278801679611206,0.11851414293050766,0.11742708086967468,30.1025390625,49.37744140625,21.86279296875,30.46875
storm_028,13,70.0,0.08994265645742416,0.1691109985113144,3.209123134613037,2.357046127319336,0.12155118584632874,0.11935614049434662,29.28466796875,48.49853515625,21.856689453125,30.548095703125
storm_028,14,75.0,0.09155695140361786,0.17348167300224304,3.2607126235961914,2.4395129680633545,0.12396324425935745,0.12174598127603531,28.631591796875,47.5341796875,21.856689453125,30.6884765625
storm_028,15,80.0,0.093994140625,0.17705418169498444,3.3119077682495117,2.552837610244751,0.12586955726146698,0.12976162135601044,28.118896484375,47.705078125,21.771240234375,31.982421875
storm_028,16,85.0,0.09569069743156433,0.1807694137096405,3.361112594604492,2.637913703918457,0.12736958265304565,0.13410831987857819,27.69775390625,47.088623046875,21.575927734375,32.379150390625
storm_028,17,90.0,0.09558911621570587,0.18358542025089264,3.400172472000122,2.6820647716522217,0.12854617834091187,0.13324394822120667,27.28271484375,45.367431640625,21.514892578125,31.658935546875
storm_028,18,95.0,0.09440374374389648,0.18568237125873566,3.431283950805664,2.709354877471924,0.12972275912761688,0.12845629453659058,26.8310546875,42.8955078125,21.42333984375,30.11474609375
storm_028,19,100.0,0.09446638077497482,0.1879372000694275,3.4596903324127197,2.7380738258361816,0.1308993399143219,0.12742435932159424,26.495361328125,41.650390625,21.319580078125,29.4677734375
storm_028,20,105.0,0.09545566141605377,0.1899937093257904,3.4853172302246094,2.764005661010742,0.1320759356021881,0.1306023895740509,26.2451171875,41.54052734375,21.2890625,29.766845703125
storm_028,21,110.0,0.09643495827913284,0.19182272255420685,3.5084643363952637,2.771925449371338,0.13325253129005432,0.13309246301651,25.982666015625,41.436767578125,21.25244140625,30.108642578125
storm_028,22,115.0,0.09390081465244293,0.1943579912185669,3.529599666595459,2.6856441497802734,0.13442908227443695,0.11554256081581116,25.848388671875,37.591552734375,21.160888671875,26.885986328125
storm_028,23,120.0,0.09713234007358551,0.19602636992931366,3.5487043857574463,2.623521089553833,0.13560567796230316,0.12790124118328094,25.69580078125,40.875244140625,21.173095703125,29.571533203125
