event_id,rainfall_mm,severity_category,profile,peak_intensity_mm_hr,H_MAE_m,H_RMSE_m,H_Bias_m,H_Max_Actual_m,H_Max_Pred_m,Peak_Error_m,Peak_Pct_Error,H_Interior_MAE_m,H_Interior_Max_Actual_m,H_Interior_Max_Pred_m,H_Interior_Peak_Error_m,U_MAE_mps,U_RMSE_mps,U_Bias_mps,V_MAE_mps,V_RMSE_mps,V_Bias_mps,Pearson_Correlation,Spearman_Correlation
storm_011,12.0,Low,multi_peak,12.8,0.06715503334999084,0.13998748362064362,0.052420202642679214,4.402328014373779,4.471621036529541,0.06929302215576172,1.5740086138406135,0.0658758208155632,3.6338090896606445,3.4874889850616455,-0.14632010459899902,0.09955344349145889,0.13949847221374512,-0.005679875612258911,0.08859547972679138,0.12742233276367188,0.020367031916975975,0.5668678803312724,0.5089695915485567
storm_016,28.0,Moderate,uniform,14.88,0.08149819076061249,0.16449472308158875,0.0316493846476078,4.776896953582764,5.0907464027404785,0.31384944915771484,6.570153223052505,0.08034726977348328,4.115277290344238,4.10970401763916,-0.005573272705078125,0.12028514593839645,0.17537948489189148,-0.010730377398431301,0.11409810185432434,0.17113330960273743,0.011779258958995342,0.6491555508063604,0.475622737713329
storm_007,60.0,Heavy,front_loaded,87.38,0.2177884578704834,0.45236530900001526,0.051499996334314346,9.728425979614258,9.800798416137695,0.0723724365234375,0.7439275035354398,0.21674004197120667,9.728425979614258,9.800798416137695,0.0723724365234375,0.16569076478481293,0.243116095662117,0.0014750799164175987,0.16590897738933563,0.24113109707832336,0.008634231984615326,0.6705031881131137,0.47687969183563494
storm_024,95.0,Very Heavy,multi_peak,101.3,0.21563071012496948,0.44000670313835144,0.05634330213069916,13.699956893920898,9.46358585357666,-4.236371040344238,-30.922513648375414,0.21483080089092255,13.699956893920898,9.46358585357666,-4.236371040344238,0.19477461278438568,0.28055673837661743,-0.005785540211945772,0.19503702223300934,0.2788131535053253,0.004976834636181593,0.7067854921597969,0.6294192788367233
storm_028,135.0,Extreme,back_loaded,176.4,0.34977808594703674,0.7383179664611816,-0.020459746941924095,17.74352264404297,13.859626770019531,-3.8838958740234375,-21.889091314837515,0.34879520535469055,17.74352264404297,13.859626770019531,-3.8838958740234375,0.23241786658763885,0.34833577275276184,-0.0014643436297774315,0.23034735023975372,0.3455533981323242,-0.0039217304438352585,0.7692134730017621,0.5903831458423452
